gene_id	reads_per_gene	transcript	reads_per_transcript
ENSG00000171954.13	2	ENST00000269703.8	2
ENSG00000171960.11	4	ENST00000304979.8	2
ENSG00000171960.11	4	ENST00000372550.5	2
ENSG00000171970.13	13	ENST00000306908.10	12
ENSG00000171970.13	13	ENST00000590305.1	1
ENSG00000171984.15	4	ENST00000303142.11	4
ENSG00000171988.19	139	ENST00000327520.7	4
ENSG00000171988.19	139	ENST00000399262.7	4
ENSG00000171988.19	139	ENST00000467356.5	2
ENSG00000171988.19	139	ENST00000542921.5	23
ENSG00000171988.19	139	ENST00000639129.1	106
ENSG00000171992.13	1	ENST00000519664.1	1
ENSG00000172007.7	5	ENST00000305626.6	5
ENSG00000172009.15	59	ENST00000307741.11	49
ENSG00000172009.15	59	ENST00000586677.5	7
ENSG00000172009.15	59	ENST00000587468.1	3
ENSG00000172020.13	16	ENST00000305124.11	16
ENSG00000172037.14	103	ENST00000305544.9	71
ENSG00000172037.14	103	ENST00000418109.5	30
ENSG00000172037.14	103	ENST00000498377.1	2
ENSG00000172046.19	17	ENST00000398888.6	1
ENSG00000172046.19	17	ENST00000398896.5	10
ENSG00000172046.19	17	ENST00000417901.5	3
ENSG00000172046.19	17	ENST00000434032.6	1
ENSG00000172046.19	17	ENST00000453664.5	2
ENSG00000172053.18	911	ENST00000306125.12	767
ENSG00000172053.18	911	ENST00000430182.5	6
ENSG00000172053.18	911	ENST00000464962.6	134
ENSG00000172053.18	911	ENST00000470619.6	1
ENSG00000172053.18	911	ENST00000637281.1	3
ENSG00000172057.10	34	ENST00000304046.7	20
ENSG00000172057.10	34	ENST00000579695.5	13
ENSG00000172057.10	34	ENST00000581284.5	1
ENSG00000172058.15	8	ENST00000317633.13	8
ENSG00000172059.11	5	ENST00000535335.1	5
ENSG00000172061.9	1	ENST00000347624.4	1
ENSG00000172062.17	35	ENST00000351205.8	1
ENSG00000172062.17	35	ENST00000380707.9	30
ENSG00000172062.17	35	ENST00000625245.2	4
ENSG00000172071.14	13	ENST00000415570.1	13
ENSG00000172081.14	5	ENST00000357066.8	4
ENSG00000172081.14	5	ENST00000592280.1	1
ENSG00000172086.9	15	ENST00000347055.4	15
ENSG00000172113.9	10	ENST00000418431.5	1
ENSG00000172113.9	10	ENST00000421967.5	1
ENSG00000172113.9	10	ENST00000425930.5	1
ENSG00000172113.9	10	ENST00000435684.5	1
ENSG00000172113.9	10	ENST00000442597.5	3
ENSG00000172113.9	10	ENST00000643457.1	3
ENSG00000172115.9	192	ENST00000305786.7	185
ENSG00000172115.9	192	ENST00000409764.5	2
ENSG00000172115.9	192	ENST00000413447.1	5
ENSG00000172123.12	10	ENST00000304905.9	7
ENSG00000172123.12	10	ENST00000447040.6	3
ENSG00000172137.19	1	ENST00000302628.9	1
ENSG00000172164.15	7	ENST00000517992.2	2
ENSG00000172164.15	7	ENST00000519177.5	1
ENSG00000172164.15	7	ENST00000648490.1	4
ENSG00000172167.8	10	ENST00000305949.6	9
ENSG00000172167.8	10	ENST00000523373.5	1
ENSG00000172171.11	6	ENST00000581216.6	6
ENSG00000172172.8	6	ENST00000306185.8	5
ENSG00000172172.8	6	ENST00000520677.1	1
ENSG00000172175.15	9	ENST00000345724.7	1
ENSG00000172175.15	9	ENST00000589873.5	1
ENSG00000172175.15	9	ENST00000648670.1	2
ENSG00000172175.15	9	ENST00000649202.1	1
ENSG00000172175.15	9	ENST00000649217.2	3
ENSG00000172175.15	9	ENST00000650355.1	1
ENSG00000172197.11	2	ENST00000324607.8	2
ENSG00000172239.14	8	ENST00000338972.8	2
ENSG00000172239.14	8	ENST00000436644.6	6
ENSG00000172244.9	13	ENST00000306862.7	13
ENSG00000172262.11	23	ENST00000306938.8	9
ENSG00000172262.11	23	ENST00000505606.6	5
ENSG00000172262.11	23	ENST00000507218.5	2
ENSG00000172262.11	23	ENST00000509634.5	5
ENSG00000172262.11	23	ENST00000510026.5	1
ENSG00000172262.11	23	ENST00000510037.1	1
ENSG00000172269.19	114	ENST00000354202.9	95
ENSG00000172269.19	114	ENST00000392834.7	8
ENSG00000172269.19	114	ENST00000409993.6	1
ENSG00000172269.19	114	ENST00000442480.1	1
ENSG00000172269.19	114	ENST00000461999.1	3
ENSG00000172269.19	114	ENST00000639704.1	3
ENSG00000172269.19	114	ENST00000640747.1	3
ENSG00000172270.20	1516	ENST00000353555.8	1478
ENSG00000172270.20	1516	ENST00000545507.6	3
ENSG00000172270.20	1516	ENST00000571735.3	35
ENSG00000172273.13	23	ENST00000350777.7	22
ENSG00000172273.13	23	ENST00000529808.1	1
ENSG00000172292.15	5	ENST00000305747.11	5
ENSG00000172315.6	2	ENST00000372114.4	2
ENSG00000172331.12	63	ENST00000344924.8	62
ENSG00000172331.12	63	ENST00000393132.2	1
ENSG00000172336.5	54	ENST00000303151.5	54
ENSG00000172340.15	79	ENST00000307227.10	79
ENSG00000172345.14	1	ENST00000560723.5	1
ENSG00000172348.14	3	ENST00000405162.2	3
ENSG00000172354.10	6	ENST00000393924.1	2
ENSG00000172354.10	6	ENST00000469287.5	3
ENSG00000172354.10	6	ENST00000470354.1	1
ENSG00000172366.20	2	ENST00000615744.4	2
ENSG00000172379.21	4	ENST00000527771.5	4
ENSG00000172380.6	54	ENST00000370982.4	54
ENSG00000172409.6	60	ENST00000525602.1	4
ENSG00000172409.6	60	ENST00000533682.2	56
ENSG00000172426.16	2	ENST00000372163.5	2
ENSG00000172428.11	1	ENST00000491765.5	1
ENSG00000172432.19	4	ENST00000307126.10	2
ENSG00000172432.19	4	ENST00000419497.5	2
ENSG00000172466.16	103	ENST00000261332.11	27
ENSG00000172466.16	103	ENST00000399061.3	75
ENSG00000172466.16	103	ENST00000589881.5	1
ENSG00000172469.16	6	ENST00000358812.9	5
ENSG00000172469.16	6	ENST00000369293.5	1
ENSG00000172493.21	11	ENST00000307808.10	1
ENSG00000172493.21	11	ENST00000544085.5	10
ENSG00000172500.13	121	ENST00000338369.6	20
ENSG00000172500.13	121	ENST00000357519.9	101
ENSG00000172530.20	1	ENST00000355022.8	1
ENSG00000172531.15	223	ENST00000358239.8	11
ENSG00000172531.15	223	ENST00000376745.9	195
ENSG00000172531.15	223	ENST00000526510.5	8
ENSG00000172531.15	223	ENST00000532446.5	9
ENSG00000172534.14	13	ENST00000310441.12	5
ENSG00000172534.14	13	ENST00000369984.4	4
ENSG00000172534.14	13	ENST00000444191.5	4
ENSG00000172572.7	1	ENST00000359062.4	1
ENSG00000172575.12	1	ENST00000558432.5	1
ENSG00000172586.8	6	ENST00000372833.6	6
ENSG00000172590.18	10	ENST00000355151.9	3
ENSG00000172590.18	10	ENST00000397496.7	5
ENSG00000172590.18	10	ENST00000397505.2	1
ENSG00000172590.18	10	ENST00000553965.1	1
ENSG00000172594.13	2	ENST00000368440.5	2
ENSG00000172602.11	24	ENST00000309739.6	24
ENSG00000172613.8	13	ENST00000307980.7	12
ENSG00000172613.8	13	ENST00000542139.1	1
ENSG00000172638.13	1	ENST00000307998.11	1
ENSG00000172661.19	25	ENST00000374362.6	1
ENSG00000172661.19	25	ENST00000471102.1	2
ENSG00000172661.19	25	ENST00000540872.6	4
ENSG00000172661.19	25	ENST00000623400.4	18
ENSG00000172663.9	2	ENST00000308022.7	2
ENSG00000172667.11	2	ENST00000432729.5	2
ENSG00000172671.20	2	ENST00000374370.1	2
ENSG00000172687.13	47	ENST00000311015.7	38
ENSG00000172687.13	47	ENST00000380870.8	6
ENSG00000172687.13	47	ENST00000597810.5	3
ENSG00000172725.14	140	ENST00000341356.10	123
ENSG00000172725.14	140	ENST00000393893.5	15
ENSG00000172725.14	140	ENST00000537042.5	2
ENSG00000172728.16	21	ENST00000327671.10	17
ENSG00000172728.16	21	ENST00000416169.5	1
ENSG00000172728.16	21	ENST00000517942.1	2
ENSG00000172728.16	21	ENST00000520767.5	1
ENSG00000172731.14	97	ENST00000355790.8	2
ENSG00000172731.14	97	ENST00000357631.6	30
ENSG00000172731.14	97	ENST00000358141.6	17
ENSG00000172731.14	97	ENST00000373224.5	1
ENSG00000172731.14	97	ENST00000395010.5	11
ENSG00000172731.14	97	ENST00000446961.3	36
ENSG00000172732.12	3	ENST00000308110.9	2
ENSG00000172732.12	3	ENST00000524647.5	1
ENSG00000172757.13	920	ENST00000308162.10	891
ENSG00000172757.13	920	ENST00000524553.5	1
ENSG00000172757.13	920	ENST00000530413.1	26
ENSG00000172757.13	920	ENST00000530945.1	1
ENSG00000172757.13	920	ENST00000531407.5	1
ENSG00000172765.17	9	ENST00000432054.6	9
ENSG00000172766.19	25	ENST00000379406.8	17
ENSG00000172766.19	25	ENST00000403412.7	1
ENSG00000172766.19	25	ENST00000464857.5	1
ENSG00000172766.19	25	ENST00000476980.5	2
ENSG00000172766.19	25	ENST00000497143.5	4
ENSG00000172782.12	1	ENST00000612771.5	1
ENSG00000172785.18	81	ENST00000314367.14	4
ENSG00000172785.18	81	ENST00000356521.8	73
ENSG00000172785.18	81	ENST00000377400.8	1
ENSG00000172785.18	81	ENST00000382393.2	2
ENSG00000172785.18	81	ENST00000382447.8	1
ENSG00000172794.20	8	ENST00000392613.10	8
ENSG00000172795.17	60	ENST00000389063.3	44
ENSG00000172795.17	60	ENST00000504961.1	2
ENSG00000172795.17	60	ENST00000512751.5	1
ENSG00000172795.17	60	ENST00000513585.6	7
ENSG00000172795.17	60	ENST00000515408.5	3
ENSG00000172795.17	60	ENST00000674880.1	3
ENSG00000172803.18	6	ENST00000308342.7	6
ENSG00000172809.13	1	ENST00000529123.2	1
ENSG00000172818.10	6	ENST00000335987.8	5
ENSG00000172818.10	6	ENST00000532448.1	1
ENSG00000172819.17	74	ENST00000338561.9	40
ENSG00000172819.17	74	ENST00000394426.5	1
ENSG00000172819.17	74	ENST00000425354.7	31
ENSG00000172819.17	74	ENST00000543762.5	1
ENSG00000172819.17	74	ENST00000546377.1	1
ENSG00000172830.13	6	ENST00000308127.9	4
ENSG00000172830.13	6	ENST00000532881.5	2
ENSG00000172831.14	41	ENST00000317091.10	32
ENSG00000172831.14	41	ENST00000417689.6	7
ENSG00000172831.14	41	ENST00000568470.6	2
ENSG00000172840.7	18	ENST00000311765.4	7
ENSG00000172840.7	18	ENST00000561704.1	1
ENSG00000172840.7	18	ENST00000566805.5	7
ENSG00000172840.7	18	ENST00000568398.1	3
ENSG00000172845.16	26	ENST00000416195.1	1
ENSG00000172845.16	26	ENST00000418194.6	21
ENSG00000172845.16	26	ENST00000465379.1	2
ENSG00000172845.16	26	ENST00000652005.1	2
ENSG00000172869.14	31	ENST00000311085.8	20
ENSG00000172869.14	31	ENST00000503802.5	6
ENSG00000172869.14	31	ENST00000514595.1	2
ENSG00000172869.14	31	ENST00000539542.5	3
ENSG00000172878.14	10	ENST00000315796.5	10
ENSG00000172888.12	13	ENST00000339296.10	5
ENSG00000172888.12	13	ENST00000403205.6	3
ENSG00000172888.12	13	ENST00000431278.5	4
ENSG00000172888.12	13	ENST00000492098.1	1
ENSG00000172889.16	34	ENST00000371698.3	34
ENSG00000172890.13	79	ENST00000319023.7	61
ENSG00000172890.13	79	ENST00000525200.5	1
ENSG00000172890.13	79	ENST00000530055.5	3
ENSG00000172890.13	79	ENST00000534634.5	14
ENSG00000172893.16	439	ENST00000355527.8	387
ENSG00000172893.16	439	ENST00000407721.6	39
ENSG00000172893.16	439	ENST00000525137.1	1
ENSG00000172893.16	439	ENST00000533800.5	12
ENSG00000172915.18	6	ENST00000379922.3	3
ENSG00000172915.18	6	ENST00000379939.6	2
ENSG00000172915.18	6	ENST00000537702.5	1
ENSG00000172922.11	17	ENST00000308418.10	15
ENSG00000172922.11	17	ENST00000527610.1	1
ENSG00000172922.11	17	ENST00000642430.1	1
ENSG00000172932.16	1	ENST00000447274.7	1
ENSG00000172935.9	1	ENST00000320913.6	1
ENSG00000172936.16	43	ENST00000396334.8	1
ENSG00000172936.16	43	ENST00000417037.8	1
ENSG00000172936.16	43	ENST00000484513.1	2
ENSG00000172936.16	43	ENST00000650905.2	30
ENSG00000172936.16	43	ENST00000651800.2	1
ENSG00000172936.16	43	ENST00000652213.1	4
ENSG00000172936.16	43	ENST00000652590.1	4
ENSG00000172939.9	41	ENST00000311806.8	38
ENSG00000172939.9	41	ENST00000446845.5	2
ENSG00000172939.9	41	ENST00000467900.1	1
ENSG00000172943.20	25	ENST00000322659.12	1
ENSG00000172943.20	25	ENST00000338154.11	5
ENSG00000172943.20	25	ENST00000338946.10	7
ENSG00000172943.20	25	ENST00000396282.6	12
ENSG00000172954.14	29	ENST00000379509.8	26
ENSG00000172954.14	29	ENST00000465538.5	1
ENSG00000172954.14	29	ENST00000478015.5	2
ENSG00000172977.13	84	ENST00000341318.9	8
ENSG00000172977.13	84	ENST00000352980.8	51
ENSG00000172977.13	84	ENST00000377046.7	6
ENSG00000172977.13	84	ENST00000530446.5	17
ENSG00000172977.13	84	ENST00000534650.5	2
ENSG00000172986.13	1	ENST00000389617.9	1
ENSG00000172987.13	1	ENST00000370546.5	1
ENSG00000172992.12	27	ENST00000342350.9	14
ENSG00000172992.12	27	ENST00000452796.6	4
ENSG00000172992.12	27	ENST00000588499.5	7
ENSG00000172992.12	27	ENST00000614054.4	2
ENSG00000173011.12	1	ENST00000310074.8	1
ENSG00000173020.11	3	ENST00000308595.10	2
ENSG00000173020.11	3	ENST00000416281.6	1
ENSG00000173039.19	31	ENST00000406246.8	24
ENSG00000173039.19	31	ENST00000532999.5	7
ENSG00000173040.13	2	ENST00000344408.10	2
ENSG00000173041.12	18	ENST00000309683.11	14
ENSG00000173041.12	18	ENST00000476563.1	4
ENSG00000173064.13	7	ENST00000550722.5	3
ENSG00000173064.13	7	ENST00000651701.1	4
ENSG00000173065.13	107	ENST00000341217.6	1
ENSG00000173065.13	107	ENST00000452648.7	46
ENSG00000173065.13	107	ENST00000577376.5	11
ENSG00000173065.13	107	ENST00000577682.5	4
ENSG00000173065.13	107	ENST00000581229.5	1
ENSG00000173065.13	107	ENST00000581407.5	33
ENSG00000173065.13	107	ENST00000582266.5	2
ENSG00000173065.13	107	ENST00000583307.5	4
ENSG00000173065.13	107	ENST00000583522.5	4
ENSG00000173065.13	107	ENST00000584059.1	1
ENSG00000173068.18	3	ENST00000380667.6	2
ENSG00000173068.18	3	ENST00000380672.9	1
ENSG00000173083.15	4	ENST00000311412.10	4
ENSG00000173113.7	15	ENST00000539854.1	2
ENSG00000173113.7	15	ENST00000544844.6	13
ENSG00000173114.13	1	ENST00000422987.3	1
ENSG00000173120.15	38	ENST00000308783.9	1
ENSG00000173120.15	38	ENST00000524657.1	5
ENSG00000173120.15	38	ENST00000530342.2	27
ENSG00000173120.15	38	ENST00000531696.5	5
ENSG00000173137.12	2	ENST00000308860.11	2
ENSG00000173141.5	19	ENST00000309594.5	19
ENSG00000173145.11	151	ENST00000371361.3	149
ENSG00000173145.11	151	ENST00000463649.5	2
ENSG00000173153.16	3	ENST00000405666.5	3
ENSG00000173157.17	3	ENST00000549670.5	1
ENSG00000173157.17	3	ENST00000553158.5	2
ENSG00000173163.10	11	ENST00000311832.5	11
ENSG00000173171.14	43	ENST00000316721.8	3
ENSG00000173171.14	43	ENST00000481771.5	1
ENSG00000173171.14	43	ENST00000609421.1	39
ENSG00000173175.15	8	ENST00000309879.9	7
ENSG00000173175.15	8	ENST00000491190.5	1
ENSG00000173193.15	32	ENST00000474629.7	16
ENSG00000173193.15	32	ENST00000474669.1	8
ENSG00000173193.15	32	ENST00000649945.1	8
ENSG00000173200.13	1	ENST00000464300.7	1
ENSG00000173207.13	25	ENST00000308987.6	25
ENSG00000173209.23	9	ENST00000357022.6	2
ENSG00000173209.23	9	ENST00000394457.7	1
ENSG00000173209.23	9	ENST00000471542.5	4
ENSG00000173209.23	9	ENST00000493628.6	1
ENSG00000173209.23	9	ENST00000642505.1	1
ENSG00000173214.7	3	ENST00000658925.2	1
ENSG00000173214.7	3	ENST00000671876.2	2
ENSG00000173218.15	4	ENST00000355485.7	1
ENSG00000173218.15	4	ENST00000369509.1	3
ENSG00000173221.14	1	ENST00000237858.11	1
ENSG00000173226.17	50	ENST00000310864.11	40
ENSG00000173226.17	50	ENST00000349820.10	7
ENSG00000173226.17	50	ENST00000393650.7	2
ENSG00000173226.17	50	ENST00000460108.5	1
ENSG00000173227.14	1	ENST00000527043.6	1
ENSG00000173230.15	94	ENST00000340645.9	12
ENSG00000173230.15	94	ENST00000393667.7	37
ENSG00000173230.15	94	ENST00000482512.5	38
ENSG00000173230.15	94	ENST00000489400.1	6
ENSG00000173230.15	94	ENST00000494517.5	1
ENSG00000173258.13	3	ENST00000309235.6	3
ENSG00000173262.11	6	ENST00000340749.9	1
ENSG00000173262.11	6	ENST00000396589.6	1
ENSG00000173262.11	6	ENST00000542546.5	3
ENSG00000173262.11	6	ENST00000616981.4	1
ENSG00000173264.14	13	ENST00000313074.7	4
ENSG00000173264.14	13	ENST00000438980.6	8
ENSG00000173264.14	13	ENST00000545366.1	1
ENSG00000173269.14	1	ENST00000372027.10	1
ENSG00000173272.16	1	ENST00000309451.7	1
ENSG00000173273.16	17	ENST00000310430.11	1
ENSG00000173273.16	17	ENST00000518281.5	16
ENSG00000173275.13	11	ENST00000339249.5	10
ENSG00000173275.13	11	ENST00000370761.7	1
ENSG00000173276.14	21	ENST00000310826.10	1
ENSG00000173276.14	21	ENST00000398497.2	1
ENSG00000173276.14	21	ENST00000398505.7	5
ENSG00000173276.14	21	ENST00000398511.3	14
ENSG00000173281.5	13	ENST00000310455.4	13
ENSG00000173295.7	2	ENST00000522601.5	2
ENSG00000173320.12	4	ENST00000308497.9	3
ENSG00000173320.12	4	ENST00000506529.1	1
ENSG00000173334.4	7	ENST00000311922.4	3
ENSG00000173334.4	7	ENST00000520847.1	4
ENSG00000173376.14	1	ENST00000379692.9	1
ENSG00000173402.12	5	ENST00000308775.7	2
ENSG00000173402.12	5	ENST00000421560.5	1
ENSG00000173402.12	5	ENST00000479935.1	1
ENSG00000173402.12	5	ENST00000515359.6	1
ENSG00000173406.15	3	ENST00000371231.5	1
ENSG00000173406.15	3	ENST00000420954.6	2
ENSG00000173409.14	8	ENST00000310256.7	7
ENSG00000173409.14	8	ENST00000450711.5	1
ENSG00000173418.12	26	ENST00000310450.8	1
ENSG00000173418.12	26	ENST00000334982.9	21
ENSG00000173418.12	26	ENST00000463154.5	2
ENSG00000173418.12	26	ENST00000480550.1	2
ENSG00000173436.15	2	ENST00000486890.5	1
ENSG00000173436.15	2	ENST00000617872.4	1
ENSG00000173451.7	11	ENST00000308086.3	11
ENSG00000173452.14	1	ENST00000405844.6	1
ENSG00000173457.11	1	ENST00000309318.8	1
ENSG00000173465.8	3	ENST00000309328.8	2
ENSG00000173465.8	3	ENST00000531405.5	1
ENSG00000173473.11	135	ENST00000254480.10	5
ENSG00000173473.11	135	ENST00000425518.5	130
ENSG00000173480.11	2	ENST00000312026.6	1
ENSG00000173480.11	2	ENST00000599251.1	1
ENSG00000173482.17	1	ENST00000400060.8	1
ENSG00000173486.14	6	ENST00000309366.9	6
ENSG00000173517.10	2	ENST00000312493.5	1
ENSG00000173517.10	2	ENST00000567808.5	1
ENSG00000173530.6	38	ENST00000312584.4	38
ENSG00000173531.15	2	ENST00000449682.2	2
ENSG00000173535.15	20	ENST00000356864.4	19
ENSG00000173535.15	20	ENST00000517558.1	1
ENSG00000173540.13	11	ENST00000308375.10	1
ENSG00000173540.13	11	ENST00000308388.7	6
ENSG00000173540.13	11	ENST00000480687.5	4
ENSG00000173542.9	9	ENST00000309395.7	9
ENSG00000173545.5	125	ENST00000308683.3	125
ENSG00000173548.9	22	ENST00000308527.6	22
ENSG00000173559.14	4	ENST00000307834.9	1
ENSG00000173559.14	4	ENST00000409510.5	1
ENSG00000173559.14	4	ENST00000410026.7	1
ENSG00000173559.14	4	ENST00000425611.8	1
ENSG00000173575.22	50	ENST00000394196.9	2
ENSG00000173575.22	50	ENST00000420239.7	9
ENSG00000173575.22	50	ENST00000625990.3	1
ENSG00000173575.22	50	ENST00000626782.2	1
ENSG00000173575.22	50	ENST00000626874.2	18
ENSG00000173575.22	50	ENST00000627185.1	1
ENSG00000173575.22	50	ENST00000627622.1	9
ENSG00000173575.22	50	ENST00000628375.2	1
ENSG00000173575.22	50	ENST00000635856.1	5
ENSG00000173575.22	50	ENST00000636881.1	3
ENSG00000173588.15	19	ENST00000339839.9	5
ENSG00000173588.15	19	ENST00000397807.6	2
ENSG00000173588.15	19	ENST00000397809.10	2
ENSG00000173588.15	19	ENST00000546783.1	1
ENSG00000173588.15	19	ENST00000547232.5	9
ENSG00000173598.14	19	ENST00000337179.9	2
ENSG00000173598.14	19	ENST00000415493.7	3
ENSG00000173598.14	19	ENST00000546925.1	5
ENSG00000173598.14	19	ENST00000547014.5	4
ENSG00000173598.14	19	ENST00000549992.5	5
ENSG00000173599.15	29	ENST00000393955.6	10
ENSG00000173599.15	29	ENST00000393958.7	10
ENSG00000173599.15	29	ENST00000393960.7	2
ENSG00000173599.15	29	ENST00000524491.6	6
ENSG00000173599.15	29	ENST00000528403.6	1
ENSG00000173611.18	4	ENST00000336505.11	3
ENSG00000173611.18	4	ENST00000477186.5	1
ENSG00000173614.14	6	ENST00000377205.6	6
ENSG00000173638.19	7	ENST00000311124.9	5
ENSG00000173638.19	7	ENST00000380010.8	1
ENSG00000173638.19	7	ENST00000485649.3	1
ENSG00000173653.8	3	ENST00000309657.8	1
ENSG00000173653.8	3	ENST00000525356.1	2
ENSG00000173660.12	1	ENST00000311672.10	1
ENSG00000173674.11	236	ENST00000379593.1	6
ENSG00000173674.11	236	ENST00000379607.10	230
ENSG00000173681.16	1	ENST00000379687.7	1
ENSG00000173692.13	463	ENST00000308696.11	408
ENSG00000173692.13	463	ENST00000409643.5	3
ENSG00000173692.13	463	ENST00000431051.5	20
ENSG00000173692.13	463	ENST00000619128.4	32
ENSG00000173698.18	5	ENST00000340581.3	3
ENSG00000173698.18	5	ENST00000357991.7	2
ENSG00000173705.9	3	ENST00000309558.8	2
ENSG00000173705.9	3	ENST00000412539.1	1
ENSG00000173706.14	5	ENST00000311127.9	2
ENSG00000173706.14	5	ENST00000650592.1	3
ENSG00000173714.8	2	ENST00000311378.5	2
ENSG00000173726.11	301	ENST00000366607.5	278
ENSG00000173726.11	301	ENST00000467767.5	12
ENSG00000173726.11	301	ENST00000473132.1	11
ENSG00000173744.17	22	ENST00000310078.12	9
ENSG00000173744.17	22	ENST00000373671.7	3
ENSG00000173744.17	22	ENST00000409171.5	5
ENSG00000173744.17	22	ENST00000458212.1	5
ENSG00000173757.10	13	ENST00000293328.8	11
ENSG00000173757.10	13	ENST00000468312.1	2
ENSG00000173786.17	29	ENST00000393888.1	1
ENSG00000173786.17	29	ENST00000393892.8	28
ENSG00000173801.17	58	ENST00000393930.5	55
ENSG00000173801.17	58	ENST00000393931.8	3
ENSG00000173812.11	312	ENST00000310837.8	1
ENSG00000173812.11	312	ENST00000462917.1	5
ENSG00000173812.11	312	ENST00000469257.2	293
ENSG00000173812.11	312	ENST00000469308.1	11
ENSG00000173812.11	312	ENST00000482111.1	2
ENSG00000173818.17	6	ENST00000323854.9	3
ENSG00000173818.17	6	ENST00000518137.6	2
ENSG00000173818.17	6	ENST00000520367.5	1
ENSG00000173821.19	16	ENST00000427003.7	3
ENSG00000173821.19	16	ENST00000508628.6	7
ENSG00000173821.19	16	ENST00000559070.5	2
ENSG00000173821.19	16	ENST00000560083.1	1
ENSG00000173821.19	16	ENST00000582970.5	3
ENSG00000173826.15	1	ENST00000456941.6	1
ENSG00000173846.13	2	ENST00000372201.5	2
ENSG00000173848.19	39	ENST00000355029.9	18
ENSG00000173848.19	39	ENST00000380359.3	19
ENSG00000173848.19	39	ENST00000449083.5	2
ENSG00000173852.15	14	ENST00000612226.1	1
ENSG00000173852.15	14	ENST00000638088.2	13
ENSG00000173875.14	12	ENST00000343325.9	9
ENSG00000173875.14	12	ENST00000597691.5	2
ENSG00000173875.14	12	ENST00000598225.5	1
ENSG00000173889.16	7	ENST00000494943.5	3
ENSG00000173889.16	7	ENST00000495893.7	4
ENSG00000173890.17	20	ENST00000355897.10	20
ENSG00000173894.11	28	ENST00000310942.9	28
ENSG00000173898.14	22	ENST00000309996.6	16
ENSG00000173898.14	22	ENST00000611817.4	6
ENSG00000173905.9	3	ENST00000309027.4	3
ENSG00000173914.12	37	ENST00000310046.9	23
ENSG00000173914.12	37	ENST00000525754.5	1
ENSG00000173914.12	37	ENST00000531036.2	13
ENSG00000173915.16	2	ENST00000369815.6	2
ENSG00000173918.15	2	ENST00000311661.4	1
ENSG00000173918.15	2	ENST00000579760.6	1
ENSG00000173926.6	18	ENST00000308660.6	18
ENSG00000173928.4	6	ENST00000674460.1	6
ENSG00000173930.9	18	ENST00000310954.7	18
ENSG00000173933.21	481	ENST00000310092.12	383
ENSG00000173933.21	481	ENST00000396053.9	2
ENSG00000173933.21	481	ENST00000398692.8	6
ENSG00000173933.21	481	ENST00000408993.6	50
ENSG00000173933.21	481	ENST00000409406.1	25
ENSG00000173933.21	481	ENST00000483858.5	13
ENSG00000173933.21	481	ENST00000528039.5	1
ENSG00000173933.21	481	ENST00000532968.1	1
ENSG00000173947.14	4	ENST00000369737.4	1
ENSG00000173947.14	4	ENST00000369738.9	3
ENSG00000173950.16	1	ENST00000310380.11	1
ENSG00000173960.14	4	ENST00000309033.5	4
