width	numreads.median	iread_fpkm_allintron_lwm	interest_fpkm_allintron_lwm	superintronic_score_allintron_lwm	kma_tpm_allintron_lwm	irfinders_irratio_allintron_lwm	majiq_meanpsi_allintron_lwm	rmats_inclvl_allintron_lwm	suppa2_psi_allintron_lwm	intron	transcript	intron_position_in_tx	max_intron_persistence	motif	canonical_motif	gene_id	long_reads_per_gene	long_reads_per_transcript	short_read_gene_median_coverage	IRFinder-S_true_positives	IRFinder-S_false_positives	IRFinder-S_false_negatives	superintronic_true_positives	superintronic_false_positives	superintronic_false_negatives	iREAD_true_positives	iREAD_false_positives	iREAD_false_negatives	kma_true_positives	kma_false_positives	kma_false_negatives	IntEREst_true_positives	IntEREst_false_positives	IntEREst_false_negatives	rMATS_true_positives	rMATS_false_positives	rMATS_false_negatives	MAJIQ_true_positives	MAJIQ_false_positives	MAJIQ_false_negatives	SUPPA2_true_positives	SUPPA2_false_positives	SUPPA2_false_negatives	chrom	left	right	total_overlapping_features	max_features_per_base	%_bases_overlapped	gc_fract
										chr3:51986662-51986987	ENST00000636358.2	0.5384615384615384	0.0	GTAG	1	ENSG00000243989.9	34.0	27.0	177.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr3	51986662	51986988	15	14	1.0	0.607361963190184
										chr3:51987062-51987146	ENST00000636358.2	0.6153846153846154	0.06115859449192782	GTAG	1	ENSG00000243989.9	34.0	27.0	177.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr3	51987062	51987147	14	14	1.0	0.5411764705882349
										chr3:51987197-51987308	ENST00000636358.2	0.6923076923076923	0.06115859449192782	GTAG	1	ENSG00000243989.9	34.0	27.0	177.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr3	51987197	51987309	10	10	1.0	0.625
										chr3:51987454-51987555	ENST00000636358.2	0.7692307692307693	0.0	GTAG	1	ENSG00000243989.9	34.0	27.0	177.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr3	51987454	51987556	5	5	1.0	0.5784313725490201
										chr3:51987625-51988523	ENST00000636358.2	0.8461538461538461	0.031339031339031334	GTAG	1	ENSG00000243989.9	34.0	27.0	177.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr3	51987625	51988524	8	6	1.0	0.523915461624027
										chr3:51988604-51988765	ENST00000636358.2	0.9230769230769232	0.0	GTAG	1	ENSG00000243989.9	34.0	27.0	177.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr3	51988604	51988766	2	2	1.0	0.592592592592593
										chr3:51988827-51988910	ENST00000636358.2	1.0	0.0	GTAG	1	ENSG00000243989.9	34.0	27.0	177.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr3	51988827	51988911	0	0	0.0	0.595238095238095
										chr2:3575351-3575591	ENST00000645674.2	0.0	0.0	GTAG	1	ENSG00000171863.15	50.0	46.0	6426.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr2	3575351	3575592	6	5	1.0	0.676348547717842
										chr2:3575685-3575816	ENST00000645674.2	0.2	0.0	GTAG	1	ENSG00000171863.15	50.0	46.0	6426.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr2	3575685	3575817	0	0	0.0	0.734848484848485
										chr2:3575889-3576486	ENST00000645674.2	0.4	0.0	GTAG	1	ENSG00000171863.15	50.0	46.0	6426.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr2	3575889	3576487	1	1	1.0	0.523411371237458
										chr2:3576631-3577709	ENST00000645674.2	0.6	0.0	GTAG	1	ENSG00000171863.15	50.0	46.0	6426.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr2	3576631	3577710	2	2	1.0	0.443002780352178
										chr2:3577775-3580109	ENST00000645674.2	0.8	0.06521739130434782	GTAG	1	ENSG00000171863.15	50.0	46.0	6426.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr2	3577775	3580110	3	2	1.0	0.376873661670236
										chr2:3580261-3580804	ENST00000645674.2	1.0	0.0	GTAG	1	ENSG00000171863.15	50.0	46.0	6426.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr2	3580261	3580805	2	2	1.0	0.4448529411764711
										chr16:1972206-1974055	ENST00000568546.6	0.0	0.0	GTAG	1	ENSG00000183751.15	125.0	113.0	286.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr16	1972206	1974056	0	0	0.0	0.6389189189189189
										chr16:1974108-1974196	ENST00000568546.6	0.05	0.0	GTAG	1	ENSG00000183751.15	125.0	113.0	286.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr16	1974108	1974197	2	2	1.0	0.696629213483146
										chr16:1974293-1974375	ENST00000568546.6	0.1	0.008849557522123894	GTAG	1	ENSG00000183751.15	125.0	113.0	286.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr16	1974293	1974376	0	0	0.0	0.650602409638554
										chr16:1974424-1974537	ENST00000568546.6	0.15	0.0	GTAG	1	ENSG00000183751.15	125.0	113.0	286.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr16	1974424	1974538	0	0	0.0	0.666666666666667
										chr16:1974680-1974762	ENST00000568546.6	0.2	0.0	GTAG	1	ENSG00000183751.15	125.0	113.0	286.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr16	1974680	1974763	0	0	0.0	0.6746987951807231
										chr16:1974848-1974927	ENST00000568546.6	0.25	0.0	GTAG	1	ENSG00000183751.15	125.0	113.0	286.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr16	1974848	1974928	0	0	0.0	0.675
										chr16:1975099-1975186	ENST00000568546.6	0.3	0.0	GTAG	1	ENSG00000183751.15	125.0	113.0	286.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr16	1975099	1975187	0	0	0.0	0.6136363636363641
										chr16:1975263-1975344	ENST00000568546.6	0.35	0.0	GTAG	1	ENSG00000183751.15	125.0	113.0	286.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr16	1975263	1975345	0	0	0.0	0.634146341463415
										chr16:1975439-1975528	ENST00000568546.6	0.4	0.0	GTAG	1	ENSG00000183751.15	125.0	113.0	286.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr16	1975439	1975529	0	0	0.0	0.6777777777777779
										chr16:1975711-1975807	ENST00000568546.6	0.45	0.0	GTAG	1	ENSG00000183751.15	125.0	113.0	286.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr16	1975711	1975808	0	0	0.0	0.6597938144329899
										chr16:1975950-1976055	ENST00000568546.6	0.5	0.0	GTAG	1	ENSG00000183751.15	125.0	113.0	286.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr16	1975950	1976056	1	1	0.5566037735849056	0.632075471698113
										chr16:1976115-1976210	ENST00000568546.6	0.55	0.0	GTAG	1	ENSG00000183751.15	125.0	113.0	286.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr16	1976115	1976211	0	0	0.0	0.6875
										chr16:1976315-1976813	ENST00000568546.6	0.6	0.0	GTAG	1	ENSG00000183751.15	125.0	113.0	286.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr16	1976315	1976814	0	0	0.0	0.649298597194389
										chr16:1976962-1977053	ENST00000568546.6	0.65	0.0	GTAG	1	ENSG00000183751.15	125.0	113.0	286.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr16	1976962	1977054	1	1	0.3043478260869565	0.6304347826086961
										chr16:1977285-1977355	ENST00000568546.6	0.7	0.0	GTAG	1	ENSG00000183751.15	125.0	113.0	286.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr16	1977285	1977356	1	1	1.0	0.647887323943662
										chr16:1977427-1977513	ENST00000568546.6	0.75	0.0	GTAG	1	ENSG00000183751.15	125.0	113.0	286.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr16	1977427	1977514	1	1	1.0	0.7241379310344829
										chr16:1977671-1977741	ENST00000568546.6	0.8	0.0	GTAG	1	ENSG00000183751.15	125.0	113.0	286.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr16	1977671	1977742	1	1	0.028169014084507043	0.647887323943662
										chr16:1977801-1977957	ENST00000568546.6	0.85	0.0	GTAG	1	ENSG00000183751.15	125.0	113.0	286.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr16	1977801	1977958	0	0	0.0	0.6878980891719749
										chr16:1978062-1978148	ENST00000568546.6	0.9	0.0	GTAG	1	ENSG00000183751.15	125.0	113.0	286.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr16	1978062	1978149	0	0	0.0	0.6896551724137929
										chr16:1978221-1978312	ENST00000568546.6	0.95	0.0	GTAG	1	ENSG00000183751.15	125.0	113.0	286.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr16	1978221	1978313	0	0	0.0	0.66304347826087
										chr16:1978472-1978551	ENST00000568546.6	1.0	0.0	GTAG	1	ENSG00000183751.15	125.0	113.0	286.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr16	1978472	1978552	0	0	0.0	0.675
										chr17:5416683-5419353	ENST00000573584.6	0.0	0.0	CTAC	1	ENSG00000108559.12	184.0	165.0	338.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr17	5416683	5419354	3	3	0.08049419692998877	0.467240733807563
										chr17:5414135-5416512	ENST00000573584.6	0.06666666666666668	0.0	CTAC	1	ENSG00000108559.12	184.0	165.0	338.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr17	5414135	5416513	0	0	0.0	0.424726661059714
										chr17:5410790-5414008	ENST00000573584.6	0.13333333333333333	0.0	CTAC	1	ENSG00000108559.12	184.0	165.0	338.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr17	5410790	5414009	0	0	0.0	0.419074246660454
										chr17:5408910-5410702	ENST00000573584.6	0.2	0.0	CTAC	1	ENSG00000108559.12	184.0	165.0	338.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr17	5408910	5410703	0	0	0.0	0.3825989960959289
										chr17:5405244-5408732	ENST00000573584.6	0.26666666666666666	0.0	CTAC	1	ENSG00000108559.12	184.0	165.0	338.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr17	5405244	5408733	0	0	0.0	0.394095729435368
										chr17:5404247-5405056	ENST00000573584.6	0.3333333333333333	0.0	CTAC	1	ENSG00000108559.12	184.0	165.0	338.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr17	5404247	5405057	0	0	0.0	0.422222222222222
										chr17:5399651-5404098	ENST00000573584.6	0.4	0.0	CTAC	1	ENSG00000108559.12	184.0	165.0	338.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr17	5399651	5404099	0	0	0.0	0.401303956834532
										chr17:5394982-5399551	ENST00000573584.6	0.4666666666666667	0.0	CTAC	1	ENSG00000108559.12	184.0	165.0	338.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr17	5394982	5399552	0	0	0.0	0.426695842450766
										chr17:5391663-5394890	ENST00000573584.6	0.5333333333333333	0.0	CTAC	1	ENSG00000108559.12	184.0	165.0	338.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr17	5391663	5394891	0	0	0.0	0.465613382899628
										chr17:5388961-5391560	ENST00000573584.6	0.6	0.0	CTAC	1	ENSG00000108559.12	184.0	165.0	338.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr17	5388961	5391561	1	1	0.03307692307692308	0.4173076923076921
										chr17:5387111-5387385	ENST00000573584.6	0.8666666666666667	0.0030853994490358124	CTAC	1	ENSG00000108559.12	184.0	165.0	338.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr17	5387111	5387386	1	1	0.08	0.418181818181818
										chr17:5386270-5386707	ENST00000573584.6	1.0	0.00601523253929671	CTAC	1	ENSG00000108559.12	184.0	165.0	338.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr17	5386270	5386708	2	1	0.2100456621004566	0.340182648401827
										chr16:4474167-4474422	ENST00000574425.5	0.0	0.0	CTAC	1	ENSG00000153406.13	22.0	5.0	239.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr16	4474167	4474423	5	5	1.0	0.703125
										chr14:73851944-73858815	ENST00000555661.5	0.0	0.0	GTAG	1	ENSG00000140043.11	17.0	13.0	86.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr14	73851944	73858816	7	5	0.13562281722933645	0.445430733410943
										chr14:73858900-73860538	ENST00000555661.5	0.125	0.0	GTAG	1	ENSG00000140043.11	17.0	13.0	86.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr14	73858900	73860539	1	1	0.0006101281269066504	0.36851738865161693
										chr14:73860658-73874022	ENST00000555661.5	0.25	0.0	GTAG	1	ENSG00000140043.11	17.0	13.0	86.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr14	73860658	73874023	2	1	0.04990647212869435	0.4243920688365129
										chr14:73874215-73876997	ENST00000555661.5	0.375	0.0	GTAG	1	ENSG00000140043.11	17.0	13.0	86.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr14	73874215	73876998	1	1	0.015810276679841896	0.438375853395616
										chr14:73877169-73879095	ENST00000555661.5	0.5	0.0673076923076923	GTAG	1	ENSG00000140043.11	17.0	13.0	86.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr14	73877169	73879096	1	1	1.0	0.370524130773223
										chr14:73879306-73880054	ENST00000555661.5	0.625	0.0673076923076923	GTAG	1	ENSG00000140043.11	17.0	13.0	86.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr14	73879306	73880055	1	1	1.0	0.305740987983979
										chr14:73880177-73881204	ENST00000555661.5	0.75	0.0	GTAG	1	ENSG00000140043.11	17.0	13.0	86.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr14	73880177	73881205	0	0	0.0	0.4221789883268479
										chr14:73881293-73882398	ENST00000555661.5	0.875	0.0	GTAG	1	ENSG00000140043.11	17.0	13.0	86.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr14	73881293	73882399	0	0	0.0	0.358047016274864
										chr14:73882439-73884100	ENST00000555661.5	1.0	0.0	GTAG	1	ENSG00000140043.11	17.0	13.0	86.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr14	73882439	73884101	1	1	0.3959085439229844	0.44464500601684703
										chr14:88578141-88596733	ENST00000556945.5	0.6153846153846154	0.0	GTAG	1	ENSG00000100722.20	97.0	19.0	578.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr14	88578141	88596734	7	4	0.21820039799924704	0.389770343677728
										chr14:88596809-88607242	ENST00000556945.5	0.6923076923076923	0.0	GTAG	1	ENSG00000100722.20	97.0	19.0	578.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr14	88596809	88607243	6	3	0.037665324899367456	0.4314740272187079
										chr16:29993809-29995102	ENST00000564026.1	0.5	0.0	CTAC	1	ENSG00000149929.16	34.0	8.0	99.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr16	29993809	29995103	4	4	0.9250386398763524	0.5641421947449771
										chr16:2205513-2206060	ENST00000564088.5	0.0	0.0	GTAG	1	ENSG00000167965.18	197.0	40.0	530.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr16	2205513	2206061	7	5	1.0	0.6806569343065689
										chr16:88858790-88859344	ENST00000565205.5	0.3333333333333333	0.05263157894736842	GTAG	1	ENSG00000167515.10	29.0	19.0	435.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr16	88858790	88859345	5	4	1.0	0.454054054054054
										chr16:88859973-88860913	ENST00000565205.5	1.0	0.0	GTAG	1	ENSG00000167515.10	29.0	19.0	435.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr16	88859973	88860914	6	5	1.0	0.554729011689692
										chr14:24114925-24115542	ENST00000559115.5	0.0	0.0	GTAG	1	ENSG00000100897.18	133.0	70.0	367.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr14	24114925	24115543	29	14	1.0	0.550161812297735
										chr14:24115750-24116916	ENST00000559115.5	0.07692307692307693	0.0	GTAG	1	ENSG00000100897.18	133.0	70.0	367.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr14	24115750	24116917	0	0	0.0	0.46872322193659
										chr17:8210250-8210529	ENST00000585124.6	0.0	0.0	CTAC	1	ENSG00000178999.13	59.0	51.0	647.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr17	8210250	8210530	1	1	0.017857142857142856	0.646428571428571
										chr17:8207841-8210176	ENST00000585124.6	0.14285714285714285	0.0	CTAC	1	ENSG00000178999.13	59.0	51.0	647.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr17	8207841	8210177	4	2	0.2602739726027397	0.474743150684932
										chr17:8207626-8207737	ENST00000585124.6	0.2857142857142857	0.0	CTAC	1	ENSG00000178999.13	59.0	51.0	647.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr17	8207626	8207738	0	0	0.0	0.5535714285714289
										chr17:8207368-8207570	ENST00000585124.6	0.42857142857142855	0.0	CTAC	1	ENSG00000178999.13	59.0	51.0	647.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr17	8207368	8207571	1	1	0.014778325123152709	0.541871921182266
										chr17:8206889-8207175	ENST00000585124.6	0.5714285714285714	0.01680672268907563	CTAC	1	ENSG00000178999.13	59.0	51.0	647.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr17	8206889	8207176	2	2	1.0	0.5679442508710799
										chr17:8206640-8206749	ENST00000585124.6	0.7142857142857143	0.01680672268907563	CTAC	1	ENSG00000178999.13	59.0	51.0	647.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr17	8206640	8206750	2	1	0.6272727272727273	0.672727272727273
										chr17:8205391-8206490	ENST00000585124.6	0.8571428571428571	0.0	CTAC	1	ENSG00000178999.13	59.0	51.0	647.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr17	8205391	8206491	0	0	0.0	0.53
										chr17:8205045-8205215	ENST00000585124.6	1.0	0.0	CTAC	1	ENSG00000178999.13	59.0	51.0	647.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr17	8205045	8205216	0	0	0.0	0.578947368421053
										chr19:1272052-1274306	ENST00000586636.5	0.8333333333333334	0.75	GTAG	1	ENSG00000099622.14	139.0	12.0	16.0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	chr19	1272052	1274307	23	14	1.0	0.543680709534368
										chr19:1274441-1274648	ENST00000586636.5	1.0	0.0	GTAG	1	ENSG00000099622.14	139.0	12.0	16.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr19	1274441	1274649	6	6	1.0	0.6923076923076921
										chr19:13149898-13150138	ENST00000587230.6	0.0	0.09090909090909093	CTAC	1	ENSG00000104915.15	14.0	11.0	321.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr19	13149898	13150139	2	2	1.0	0.738589211618257
										chr19:13149594-13149727	ENST00000587230.6	0.16666666666666666	0.0	GTAT	1	ENSG00000104915.15	14.0	11.0	321.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr19	13149594	13149728	3	2	1.0	0.634328358208955
										chr19:13149092-13149498	ENST00000587230.6	0.3333333333333333	0.0	CTAC	1	ENSG00000104915.15	14.0	11.0	321.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr19	13149092	13149499	0	0	0.0	0.523341523341523
										chr19:13145396-13149028	ENST00000587230.6	0.5	0.0	CTAC	1	ENSG00000104915.15	14.0	11.0	321.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr19	13145396	13149029	1	1	0.005229837599779796	0.5133498486099639
										chr19:13144871-13145287	ENST00000587230.6	0.6666666666666666	0.0	CTAC	1	ENSG00000104915.15	14.0	11.0	321.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr19	13144871	13145288	0	0	0.0	0.561151079136691
										chr19:13144672-13144763	ENST00000587230.6	0.8333333333333334	0.0	CTAC	1	ENSG00000104915.15	14.0	11.0	321.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr19	13144672	13144764	0	0	0.0	0.684782608695652
										chr19:13144487-13144576	ENST00000587230.6	1.0	0.0	CTAC	1	ENSG00000104915.15	14.0	11.0	321.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr19	13144487	13144577	2	2	1.0	0.655555555555556
										chr18:74496432-74499936	ENST00000579847.5	0.0	0.0	GTAG	1	ENSG00000133313.15	367.0	74.0	641.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr18	74496432	74499937	10	4	0.31697574893009983	0.495577746077033
										chr18:74500034-74501328	ENST00000579847.5	0.1	0.0	GTAG	1	ENSG00000133313.15	367.0	74.0	641.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr18	74500034	74501329	3	3	0.1845559845559845	0.38532818532818497
										chr18:74501473-74505848	ENST00000579847.5	0.2	0.0	GTAG	1	ENSG00000133313.15	367.0	74.0	641.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr18	74501473	74505849	1	1	0.1103747714808044	0.454524680073126
										chr18:74506012-74508839	ENST00000579847.5	0.3	0.0	GTAG	1	ENSG00000133313.15	367.0	74.0	641.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr18	74506012	74508840	2	1	0.632956152758133	0.540664780763791
										chr18:74508929-74510812	ENST00000579847.5	0.4	0.0	GTAG	1	ENSG00000133313.15	367.0	74.0	641.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr18	74508929	74510813	3	3	0.37367303609341823	0.522292993630573
										chr18:74511014-74512447	ENST00000579847.5	0.5	0.0	GTAG	1	ENSG00000133313.15	367.0	74.0	641.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr18	74511014	74512448	2	1	0.21478382147838213	0.503486750348675
										chr18:74512533-74513558	ENST00000579847.5	0.6	0.0	GTAG	1	ENSG00000133313.15	367.0	74.0	641.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr18	74512533	74513559	0	0	0.0	0.577972709551657
										chr18:74513720-74516227	ENST00000579847.5	0.7	0.0	GTAG	1	ENSG00000133313.15	367.0	74.0	641.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr18	74513720	74516228	1	1	0.03947368421052632	0.542264752791069
										chr18:74516393-74518498	ENST00000579847.5	0.8	0.0	GCAG	1	ENSG00000133313.15	367.0	74.0	641.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr18	74516393	74518499	2	2	1.0	0.5137701804368471
										chr18:74518641-74518948	ENST00000579847.5	0.9	0.012162162162162165	GTAG	1	ENSG00000133313.15	367.0	74.0	641.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr18	74518641	74518949	2	2	1.0	0.5844155844155839
										chr18:74519097-74519998	ENST00000579847.5	1.0	0.012162162162162165	GTAG	1	ENSG00000133313.15	367.0	74.0	641.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr18	74519097	74519999	0	0	0.0	0.582039911308204
										chr17:32931403-32931474	ENST00000579849.6	0.16666666666666666	0.05747126436781608	GTAG	1	ENSG00000006042.12	114.0	87.0	358.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr17	32931403	32931475	2	2	1.0	0.5
										chr17:32936448-32939476	ENST00000579849.6	0.8333333333333334	0.0	GTAG	1	ENSG00000006042.12	114.0	87.0	358.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr17	32936448	32939477	1	1	0.0069329811819082215	0.497523935292176
										chr17:32939537-32940785	ENST00000579849.6	1.0	0.0	GTAG	1	ENSG00000006042.12	114.0	87.0	358.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr17	32939537	32940786	0	0	0.0	0.459567654123299
